id,Classic,Deal,Flex,Saver
91820,0.14389971,0.506728049,0.051904339,0.297467902
91821,0.036832371,0.731216643,0.004731459,0.227219527
91822,0.218551614,0.542112546,0.028240278,0.211095562
91823,0.244560937,0.421443515,0.016365318,0.31763023
91824,0.193612208,0.351000077,0.054038932,0.401348783
91825,0.037937155,0.710512902,0.005536574,0.246013368
91826,0.094485713,0.518518792,0.007221691,0.379773805
91827,0.208478208,0.360008003,0.012326598,0.419187191
91828,0.211315514,0.482147445,0.014658242,0.291878799
91829,0.120585114,0.482532736,0.007895646,0.388986504
91830,0.09714134,0.408745018,0.008843669,0.485269973
91831,0.171123577,0.346127849,0.010799235,0.471949339
91832,0.157713041,0.494518867,0.04577465,0.301993442
91833,0.132366901,0.519414765,0.05462755,0.293590784
91834,0.115206561,0.540959096,0.051232437,0.292601907
91835,0.039382436,0.745336399,0.004865554,0.210415612
91836,0.18715851,0.477817396,0.013511807,0.321512288
91837,0.152343499,0.499918541,0.072556285,0.275181674
91838,0.252551706,0.45975402,0.021419524,0.26627475
91839,0.068074519,0.575449083,0.006298444,0.350177954
91840,0.039137574,0.693146755,0.005129072,0.262586599
91841,0.187135973,0.379232205,0.026840001,0.40679182
91842,0.171100502,0.415088774,0.026528736,0.387281988
91843,0.142537117,0.305064813,0.010381047,0.542017023
91844,0.194008026,0.543924305,0.021178856,0.240888812
91845,0.11329054,0.623680335,0.026001436,0.237027688
91846,0.116291522,0.505511723,0.01436524,0.363831515
91847,0.109789939,0.630588493,0.027839707,0.23178186
91848,0.092086923,0.654839223,0.027913224,0.225160631
91849,0.070373309,0.667803269,0.013424972,0.24839845
91850,0.197538572,0.28618717,0.012386371,0.503887887
91851,0.269348289,0.368923096,0.01598277,0.345745845
91852,0.038677687,0.695713338,0.005130517,0.260478458
91853,0.17942846,0.46022282,0.014755009,0.34559371
91854,0.201427647,0.375512449,0.012106192,0.410953712
91855,0.219159574,0.47099584,0.063821285,0.2460233
91856,0.182973514,0.404898288,0.028387414,0.383740784
91857,0.038092224,0.712902405,0.005145744,0.243859627
91858,0.040356118,0.658650749,0.005472845,0.295520288
91859,0.261582798,0.493601158,0.027772005,0.217044039
91860,0.115116204,0.553287954,0.018837366,0.312758476
91861,0.115116204,0.553287954,0.018837366,0.312758476
91862,0.115116204,0.553287954,0.018837366,0.312758476
91863,0.118012508,0.326565192,0.009370803,0.546051498
91864,0.110804468,0.520718481,0.016304089,0.352172962
91865,0.072368101,0.645230452,0.012181096,0.270220351
91866,0.075725204,0.644946014,0.012228936,0.267099845
91867,0.074467411,0.677085834,0.014796819,0.233649935
91868,0.038355824,0.709482074,0.004739354,0.247422749
91869,0.184080561,0.475858787,0.023705657,0.316354994
91870,0.101201292,0.412361662,0.008252755,0.478184291
91871,0.068717954,0.484361009,0.006839417,0.44008162
91872,0.1475661,0.548489067,0.058166495,0.245778338
91873,0.243458744,0.306595738,0.047428692,0.402516827
91874,0.117478245,0.511897084,0.06886329,0.301761381
91875,0.129072828,0.455880471,0.009491206,0.405555496
91876,0.080603709,0.486217948,0.007234772,0.425943571
91877,0.042547079,0.645087557,0.005642118,0.306723246
91878,0.043505692,0.72059998,0.005279695,0.230614633
91879,0.051166628,0.619789155,0.005503552,0.323540664
91880,0.104861822,0.611522002,0.030327067,0.253289109
91881,0.071544135,0.500611937,0.006812904,0.421031025
91882,0.247318594,0.509548658,0.025346922,0.217785827
91883,0.093550693,0.637392875,0.025181281,0.243875151
91884,0.116356464,0.48732456,0.011564526,0.38475445
91885,0.098354869,0.416872817,0.008821338,0.475950975
91886,0.115116204,0.553287954,0.018837366,0.312758476
91887,0.137489581,0.388199865,0.009448673,0.464861882
91888,0.32177021,0.445400992,0.040933924,0.191894873
91889,0.126704073,0.45055668,0.009244237,0.41349501
91890,0.237154934,0.482488257,0.021890823,0.258465987
91891,0.13063,0.502623232,0.009912805,0.356833963
91892,0.039248161,0.72118117,0.004826352,0.234744317
91893,0.190621278,0.471074947,0.04000441,0.298299365
91894,0.118761359,0.515853908,0.016254575,0.349130158
91895,0.194412966,0.545694986,0.011263187,0.24862886
91896,0.118733758,0.524339039,0.013452814,0.343474389
91897,0.162762924,0.485657973,0.011485048,0.340094054
91898,0.099375505,0.536235747,0.018078081,0.346310667
91899,0.117772,0.563261963,0.054300428,0.264665609
91900,0.07000453,0.618237205,0.006495773,0.305262492
91901,0.156702224,0.459633556,0.011442814,0.372221407
91902,0.040577778,0.692900245,0.005219652,0.261302324
91903,0.069020655,0.216674389,0.011004093,0.703300864
91904,0.173978232,0.542835771,0.007276807,0.275909191
91905,0.199456131,0.468699022,0.017392961,0.314451886
91906,0.039192711,0.615309546,0.005620034,0.339877709
91907,0.235313619,0.520721529,0.029698034,0.214266819
91908,0.129563096,0.477279697,0.008647817,0.38450939
91909,0.100385888,0.601209276,0.021768541,0.276636296
91910,0.257262997,0.513403399,0.036383506,0.192950098
91911,0.285848896,0.238804405,0.014945566,0.460401132
91912,0.077663924,0.652998518,0.012427391,0.256910167
91913,0.072270814,0.666392306,0.013899506,0.247437374
91914,0.078435501,0.650747441,0.015216136,0.255600923
91915,0.079184168,0.606532024,0.010037568,0.30424624
91916,0.183504082,0.486629492,0.021776354,0.308090071
91917,0.05122272,0.539476459,0.006606932,0.402693889
91918,0.160617609,0.422657887,0.011665811,0.405058693
91919,0.133723221,0.537876693,0.05843303,0.269967057
91920,0.036454334,0.729755509,0.004888335,0.228901822
91921,0.213230213,0.431496534,0.014587147,0.340686106
91922,0.143775646,0.502691879,0.013141131,0.340391344
91923,0.135452837,0.579398408,0.06699932,0.218149435
91924,0.087808136,0.522212194,0.006924587,0.383055083
91925,0.038265414,0.743852517,0.004752503,0.213129566
91926,0.248828476,0.486258186,0.022857684,0.242055653
91927,0.118761359,0.515853908,0.016254575,0.349130158
91928,0.104774581,0.561564357,0.017119058,0.316542004
91929,0.101791637,0.650078908,0.028786238,0.219343217
91930,0.104556323,0.624619572,0.027732441,0.243091665
91931,0.07678536,0.630055879,0.009679196,0.283479565
91932,0.07566949,0.671239316,0.01542091,0.237670284
91933,0.035123614,0.754799234,0.004924905,0.205152247
91934,0.206171334,0.418142047,0.026209247,0.349477372
91935,0.1475661,0.548489067,0.058166495,0.245778338
91936,0.035991788,0.732501847,0.004844596,0.226661769
91937,0.071724361,0.592739748,0.006996774,0.328539117
91938,0.227334202,0.364110193,0.031262108,0.377293497
91939,0.050293761,0.427653889,0.00782188,0.514230469
91940,0.181775177,0.541866576,0.006340255,0.270017992
91941,0.037413956,0.714222501,0.004951376,0.243412167
91942,0.040654825,0.736728706,0.005010554,0.217605914
91943,0.117112908,0.470888384,0.013533973,0.398464736
91944,0.104861822,0.611522002,0.030327067,0.253289109
91945,0.045655883,0.476352718,0.007193803,0.470797596
91946,0.077759514,0.648116337,0.01260392,0.261520229
91947,0.110232889,0.544535408,0.058776486,0.286455218
91948,0.218000739,0.356014511,0.045093203,0.380891546
91949,0.219211226,0.302210834,0.042168089,0.436409851
91950,0.137541272,0.535779251,0.036680902,0.289998575
91951,0.208404138,0.449833257,0.054275999,0.287486606
91952,0.041327776,0.647788992,0.005534183,0.30534905
91953,0.123840686,0.481985529,0.012168052,0.382005732
91954,0.105194563,0.497925435,0.016800084,0.380079919
91955,0.099884419,0.661378536,0.027262007,0.211475038
91956,0.115116204,0.553287954,0.018837366,0.312758476
91957,0.115030021,0.485887209,0.011802598,0.387280173
91958,0.038688677,0.705657178,0.004698235,0.250955909
91959,0.071392152,0.521910687,0.007546075,0.399151086
91960,0.112978237,0.57818994,0.046409612,0.262422211
91961,0.083138979,0.454987718,0.008020252,0.453853051
91962,0.259386971,0.411751,0.017222503,0.311639527
91963,0.174516734,0.446912923,0.013573471,0.364996871
91964,0.244702962,0.472615072,0.021730322,0.260951645
91965,0.037830712,0.724808863,0.004697915,0.232662509
91966,0.048549891,0.510326499,0.006942759,0.434180852
91967,0.211531009,0.427873046,0.059723861,0.300872083
91968,0.120407358,0.517657429,0.016859757,0.345075456
91969,0.10434539,0.623087808,0.027273111,0.245293691
91970,0.228029094,0.488813963,0.020737672,0.262419271
91971,0.078358587,0.591683283,0.00733088,0.32262725
91972,0.145025688,0.595128157,0.025181792,0.234664363
91973,0.047776383,0.527972234,0.006638107,0.417613276
91974,0.069106672,0.418479376,0.007220288,0.505193664
91975,0.087864764,0.437867448,0.007652859,0.466614928
91976,0.034092411,0.80034051,0.004941114,0.160625964
91977,0.089440583,0.46974161,0.008241783,0.432576025
91978,0.070388451,0.505720914,0.007253478,0.416637157
91979,0.038226579,0.692078436,0.005705295,0.26398969
91980,0.078276358,0.524851369,0.007438763,0.389433511
91981,0.242375584,0.325808118,0.0463328,0.385483498
91982,0.12394223,0.570046744,0.069041125,0.236969901
91983,0.099471413,0.496988866,0.007586126,0.395953595
91984,0.144805475,0.513992602,0.047738409,0.293463515
91985,0.040102583,0.734473545,0.00921218,0.216211692
91986,0.198774103,0.503694604,0.026986399,0.270544894
91987,0.07846101,0.66334019,0.014222842,0.243975958
91988,0.115116204,0.553287954,0.018837366,0.312758476
91989,0.149715752,0.465842782,0.009264227,0.375177239
91990,0.075529701,0.662444983,0.014207673,0.247817642
91991,0.079070782,0.648207338,0.011716816,0.261005065
91992,0.07097709,0.676552091,0.014619845,0.237850974
91993,0.036348522,0.729379444,0.004865493,0.229406541
91994,0.128250604,0.518355907,0.055181678,0.298211812
91995,0.072305859,0.657981899,0.006467993,0.263244249
91996,0.246076541,0.30625002,0.029132737,0.418540703
91997,0.193612208,0.351000077,0.054038932,0.401348783
91998,0.062287797,0.518245983,0.005919392,0.413546827
91999,0.065487453,0.279204685,0.00999418,0.645313682
92000,0.0349642,0.761298388,0.004897122,0.19884029
92001,0.034640363,0.769084639,0.004829136,0.191445862
92002,0.116291522,0.505511723,0.01436524,0.363831515
92003,0.072270814,0.666392306,0.013899506,0.247437374
92004,0.038688677,0.705657178,0.004698235,0.250955909
92005,0.078435501,0.650747441,0.015216136,0.255600923
92006,0.072270814,0.666392306,0.013899506,0.247437374
92007,0.070628215,0.623456199,0.006730884,0.299184702
92008,0.192012039,0.459923747,0.023807621,0.324256593
92009,0.093381191,0.456602169,0.008243858,0.441772782
92010,0.059535392,0.278121162,0.009460291,0.652883155
92011,0.155838649,0.517043696,0.072096157,0.255021498
92012,0.099883759,0.517004158,0.009267747,0.373844337
92013,0.06142916,0.600394411,0.00591972,0.33225671
92014,0.039175589,0.681415912,0.005203356,0.274205143
92015,0.1508987,0.571225316,0.048205552,0.229670432
92016,0.182742041,0.574428589,0.008259665,0.234569704
92017,0.119488034,0.514954632,0.013283991,0.352273343
92018,0.035903162,0.740988312,0.004480212,0.218628314
92019,0.150243904,0.487574688,0.059755596,0.302425813
92020,0.039538395,0.736361595,0.004916209,0.219183801
92021,0.177484354,0.457738317,0.035150692,0.329626637
92022,0.038469525,0.707932226,0.005245662,0.248352587
92023,0.219211226,0.302210834,0.042168089,0.436409851
92024,0.167339136,0.38571706,0.02764124,0.419302564
92025,0.047279135,0.700026737,0.005621735,0.247072394
92026,0.037821599,0.716182895,0.004738412,0.241257094
92027,0.190621278,0.471074947,0.04000441,0.298299365
92028,0.121624375,0.519666105,0.021374532,0.337334988
92029,0.073362595,0.675157285,0.015070695,0.236409425
92030,0.193493804,0.514777593,0.014580587,0.277148017
92031,0.168163802,0.407219638,0.013131268,0.411485291
92032,0.157467376,0.537746699,0.018710781,0.286075144
92033,0.174652978,0.45032236,0.051041292,0.32398337
92034,0.152095539,0.557780294,0.064189771,0.225934396
92035,0.159913974,0.451628817,0.009572397,0.378884812
92036,0.247910609,0.303884104,0.029267161,0.418938126
92037,0.063243357,0.513378601,0.006629501,0.416748541
92038,0.128751255,0.570988735,0.065364848,0.234895162
92039,0.082618843,0.484291348,0.007294505,0.425795303
92040,0.143667393,0.584040651,0.051785617,0.220506339
92041,0.198420808,0.417280801,0.087094661,0.29720373
92042,0.120407358,0.517657429,0.016859757,0.345075456
92043,0.239254708,0.518040017,0.026713622,0.215991654
92044,0.109389687,0.593437676,0.022797192,0.274375445
92045,0.123467659,0.233864105,0.010159896,0.632508339
92046,0.178638323,0.547000477,0.014135166,0.260226035
92047,0.073810908,0.676183579,0.014762457,0.235243055
92048,0.178921995,0.487534631,0.047080445,0.286462929
92049,0.039830849,0.734723849,0.004943319,0.220501983
92050,0.070819956,0.475462742,0.007036749,0.446680553
92051,0.08095431,0.522430584,0.007292032,0.389323074
92052,0.082811722,0.42973556,0.008306255,0.479146463
92053,0.068627233,0.60207176,0.006567298,0.322733709
92054,0.07631969,0.496079939,0.007484176,0.420116196
92055,0.053184975,0.369501816,0.008486376,0.568826833
92056,0.18977031,0.372170442,0.019451675,0.418607572
92057,0.185486832,0.406922177,0.030119712,0.37747128
92058,0.210965027,0.490502902,0.019984487,0.278547584
92059,0.039176528,0.6191215,0.005585808,0.336116164
92060,0.207752531,0.475162081,0.014289039,0.302796348
92061,0.235313619,0.520721529,0.029698034,0.214266819
92062,0.110917505,0.559632667,0.017722367,0.311727461
92063,0.092086923,0.654839223,0.027913224,0.225160631
92064,0.067547822,0.470293565,0.006892582,0.455266031
92065,0.047756012,0.515709098,0.006871891,0.429662999
92066,0.077671361,0.646481479,0.014849063,0.260998097
92067,0.275335929,0.469882947,0.02695706,0.227824063
92068,0.22581916,0.260549598,0.013023149,0.500608094
92069,0.179380608,0.554739052,0.019981107,0.245899233
92070,0.145894875,0.545708183,0.045466205,0.262930736
92071,0.14389971,0.506728049,0.051904339,0.297467902
92072,0.036558083,0.740296177,0.004497259,0.218648481
92073,0.174115848,0.410900556,0.058945522,0.356038074
92074,0.199566098,0.36376003,0.058764521,0.377909351
92075,0.179227748,0.503331077,0.061440532,0.256000643
92076,0.038341389,0.659466344,0.004957347,0.297234919
92077,0.195053866,0.443725584,0.036060486,0.325160064
92078,0.144045632,0.449940125,0.076468994,0.329545249
92079,0.260223822,0.501607265,0.02896066,0.209208253
92080,0.124592581,0.447132423,0.012933665,0.41534133
92081,0.078612591,0.6705267,0.014409999,0.236450711
92082,0.074268826,0.414092032,0.007374233,0.504264909
92083,0.18955624,0.345356976,0.057257673,0.40782911
92084,0.18823702,0.506232884,0.050317381,0.255212715
92085,0.23051799,0.346806319,0.030168537,0.392507153
92086,0.174709068,0.575941894,0.007898383,0.241450655
92087,0.077644848,0.624890471,0.010892121,0.28657256
92088,0.17051993,0.454618618,0.03208999,0.342771462
92089,0.172261273,0.570136035,0.005458721,0.252143971
92090,0.189601473,0.364651291,0.019509743,0.426237494
92091,0.104556323,0.624619572,0.027732441,0.243091665
92092,0.271733337,0.288802688,0.014366804,0.425097171
92093,0.121624375,0.519666105,0.021374532,0.337334988
92094,0.07678536,0.630055879,0.009679196,0.283479565
92095,0.193493804,0.514777593,0.014580587,0.277148017
92096,0.036352971,0.728226126,0.005062899,0.230358004
92097,0.151613884,0.332769809,0.010508501,0.505107806
92098,0.070825269,0.619379052,0.006709523,0.303086156
92099,0.066065092,0.383645584,0.007125471,0.543163853
92100,0.088183393,0.570652887,0.007574657,0.333589063
92101,0.129116642,0.547717181,0.052368244,0.270797933
92102,0.076293072,0.587232903,0.007120366,0.329353658
92103,0.044488959,0.663726876,0.005186922,0.286597243
92104,0.040808942,0.65417844,0.005518319,0.2994943
92105,0.037519833,0.603561202,0.005395651,0.353523314
92106,0.038755625,0.687830637,0.005429763,0.267983976
92107,0.057124828,0.318913749,0.008979151,0.614982273
92108,0.220570207,0.431573089,0.060928403,0.286928301
92109,0.256812002,0.499830414,0.026854238,0.216503346
92110,0.198574668,0.473209489,0.013935076,0.314280767
92111,0.110898056,0.393048385,0.008732877,0.487320682
92112,0.097096892,0.635830759,0.026452782,0.240619567
92113,0.072270814,0.666392306,0.013899506,0.247437374
92114,0.112978237,0.57818994,0.046409612,0.262422211
92115,0.208694874,0.399464474,0.012878178,0.378962474
92116,0.235313619,0.520721529,0.029698034,0.214266819
92117,0.177806415,0.429304304,0.021558016,0.371331265
92118,0.04617935,0.705971249,0.005522727,0.242326675
92119,0.110898056,0.393048385,0.008732877,0.487320682
92120,0.248828476,0.486258186,0.022857684,0.242055653
92121,0.078612591,0.6705267,0.014409999,0.236450711
92122,0.185819431,0.450623035,0.028470803,0.335086731
92123,0.253903744,0.269194396,0.013844241,0.463057619
92124,0.145894875,0.545708183,0.045466205,0.262930736
92125,0.059524441,0.303122328,0.009253971,0.628099261
92126,0.123840686,0.481985529,0.012168052,0.382005732
92127,0.109373194,0.630510945,0.027454106,0.232661754
92128,0.124592581,0.447132423,0.012933665,0.41534133
92129,0.077551123,0.624344205,0.010686856,0.287417816
92130,0.193493804,0.514777593,0.014580587,0.277148017
92131,0.077981446,0.65155731,0.015029249,0.255431995
92132,0.072954663,0.649104832,0.006509198,0.271431307
92133,0.040274664,0.731379217,0.004992552,0.223353567
92134,0.178072061,0.410760361,0.011978752,0.399188826
92135,0.036011045,0.570544966,0.005182582,0.388261407
92136,0.179751248,0.404219323,0.067637919,0.348391509
92137,0.038341389,0.659466344,0.004957347,0.297234919
92138,0.156635773,0.479086052,0.01082925,0.353448925
92139,0.044966829,0.591801967,0.006016008,0.357215196
92140,0.083477548,0.379727614,0.00810994,0.528684898
92141,0.170213059,0.446140783,0.079701439,0.303944719
92142,0.118012508,0.326565192,0.009370803,0.546051498
92143,0.20767427,0.509827615,0.020050835,0.26244728
92144,0.261582798,0.493601158,0.027772005,0.217044039
92145,0.042240845,0.620827547,0.005723953,0.331207655
92146,0.104556323,0.624619572,0.027732441,0.243091665
92147,0.125838836,0.48824681,0.008113833,0.377800521
92148,0.189571023,0.555610668,0.011506846,0.243311464
92149,0.082894967,0.600404357,0.007395138,0.309305538
92150,0.111459514,0.579108023,0.026128021,0.283304442
92151,0.078106455,0.586821188,0.008049229,0.327023128
92152,0.276995809,0.48704526,0.034759698,0.201199233
92153,0.078720683,0.662492964,0.013181889,0.245604464
92154,0.079176619,0.661972005,0.013343825,0.245507551
92155,0.049323129,0.527652242,0.00664612,0.416378509
92156,0.112978237,0.57818994,0.046409612,0.262422211
92157,0.103981025,0.354666829,0.008508495,0.53284365
92158,0.154860375,0.525051366,0.045980489,0.27410777
92159,0.10722889,0.596985403,0.050817016,0.244968691
92160,0.229685918,0.296266628,0.074607036,0.399440418
92161,0.120990926,0.582982393,0.065156671,0.23087001
92162,0.037710459,0.725696917,0.004685733,0.231906891
92163,0.220331191,0.477231674,0.036284539,0.266152597
92164,0.040403247,0.730760551,0.005002381,0.223833821
92165,0.176689691,0.358537087,0.023215866,0.441557356
92166,0.052191361,0.45018993,0.007596764,0.490021946
92167,0.038265551,0.711538006,0.00476743,0.245429013
92168,0.062075299,0.239976459,0.01003933,0.687908912
92169,0.109567354,0.640273322,0.026080238,0.224079085
92170,0.114348969,0.600077303,0.02124135,0.264332379
92171,0.033187906,0.791011675,0.004796714,0.171003705
92172,0.078612591,0.6705267,0.014409999,0.236450711
92173,0.296285348,0.465934515,0.039959693,0.197820444
92174,0.03783764,0.725823009,0.004570087,0.231769264
92175,0.26105301,0.263331156,0.035399366,0.440216468
92176,0.159913974,0.451628817,0.009572397,0.378884812
92177,0.042447448,0.559434786,0.006210502,0.391907264
92178,0.237317104,0.479780548,0.022216324,0.260686024
92179,0.07227756,0.649338924,0.012154643,0.266228873
92180,0.166683733,0.411703492,0.028437217,0.393175558
92181,0.191448372,0.483725132,0.036886808,0.287939688
92182,0.128260724,0.287881999,0.00988349,0.573973786
92183,0.162762924,0.485657973,0.011485048,0.340094054
92184,0.092086923,0.654839223,0.027913224,0.225160631
92185,0.116356464,0.48732456,0.011564526,0.38475445
92186,0.126543712,0.366178253,0.009373974,0.497904061
92187,0.127677332,0.446445888,0.013490802,0.412385978
92188,0.147072813,0.308443884,0.010314369,0.534168934
92189,0.078612591,0.6705267,0.014409999,0.236450711
92190,0.146257219,0.537259322,0.0469552,0.269528259
92191,0.183500978,0.495705869,0.02914441,0.291648742
92192,0.051423597,0.568223694,0.006419838,0.373932871
92193,0.244817537,0.290472607,0.046704616,0.41800524
92194,0.037710459,0.725696917,0.004685733,0.231906891
92195,0.257588176,0.426096373,0.04107325,0.275242201
92196,0.132580411,0.575237031,0.070660719,0.221521839
92197,0.053432063,0.645208361,0.005442569,0.295917008
92198,0.227334202,0.364110193,0.031262108,0.377293497
92199,0.039175589,0.681415912,0.005203356,0.274205143
92200,0.103333607,0.494361721,0.007955307,0.394349365
92201,0.211401825,0.418439783,0.045397609,0.324760783
92202,0.119488034,0.514954632,0.013283991,0.352273343
92203,0.193493804,0.514777593,0.014580587,0.277148017
92204,0.081857761,0.579837113,0.007280833,0.331024293
92205,0.047206971,0.538529319,0.006512321,0.407751388
92206,0.161852333,0.498989324,0.042331703,0.29682664
92207,0.136187621,0.564337113,0.031943184,0.267532082
92208,0.067255096,0.497247692,0.00706217,0.428435041
92209,0.133887663,0.428009623,0.01003648,0.428066234
92210,0.17802757,0.407090396,0.064294112,0.350587922
92211,0.180402348,0.497343435,0.062018801,0.260235416
92212,0.060804015,0.304819163,0.009353577,0.625023245
92213,0.039116939,0.691711552,0.005696306,0.263475202
92214,0.186859864,0.55541019,0.006748825,0.250981121
92215,0.036229054,0.737308351,0.004970375,0.22149222
92216,0.037238096,0.724314381,0.004681436,0.233766087
92217,0.072270814,0.666392306,0.013899506,0.247437374
92218,0.120407358,0.517657429,0.016859757,0.345075456
92219,0.109789939,0.630588493,0.027839707,0.23178186
92220,0.161780484,0.50439729,0.04664884,0.287173387
92221,0.032265852,0.807033841,0.004449581,0.156250726
92222,0.07678536,0.630055879,0.009679196,0.283479565
92223,0.07802696,0.616904866,0.006925987,0.298142187
92224,0.156702224,0.459633556,0.011442814,0.372221407
92225,0.046175029,0.588496881,0.005935456,0.359392634
92226,0.053034656,0.539428175,0.006620044,0.400917125
92227,0.083688092,0.581280121,0.007304377,0.32772741
92228,0.133487084,0.599578937,0.05079457,0.21613941
92229,0.075282614,0.507654487,0.007748315,0.409314584
92230,0.109147029,0.643206612,0.027911993,0.219734366
92231,0.178525582,0.59024875,0.00775204,0.223473629
92232,0.114843491,0.510209423,0.014811377,0.360135709
92233,0.127826473,0.50620183,0.008458126,0.357513572
92234,0.068112231,0.603883537,0.006867221,0.32113701
92235,0.07868728,0.614787928,0.007087588,0.299437204
92236,0.07566949,0.671239316,0.01542091,0.237670284
92237,0.071536871,0.671992996,0.015118325,0.241351808
92238,0.292924038,0.416611566,0.027871513,0.262592882
92239,0.037148869,0.714349917,0.004824812,0.243676403
92240,0.039499657,0.638791657,0.005453497,0.316255189
92241,0.053498428,0.420007399,0.008470165,0.518024008
92242,0.066298584,0.653522762,0.006507658,0.273670996
92243,0.231955856,0.396191243,0.013734269,0.358118632
92244,0.048007966,0.519869256,0.006733918,0.425388859
92245,0.069020655,0.216674389,0.011004093,0.703300864
92246,0.071389124,0.355640812,0.008288472,0.564681591
92247,0.036554659,0.749780038,0.004571423,0.209093881
92248,0.043293316,0.579867738,0.006080238,0.370758708
92249,0.140922191,0.448061865,0.035513067,0.375502877
92250,0.077644848,0.624890471,0.010892121,0.28657256
92251,0.157143499,0.453573745,0.011129864,0.378152892
92252,0.036490878,0.762251332,0.004523923,0.196733867
92253,0.050113059,0.410629596,0.007999135,0.531258211
92254,0.039982992,0.604695407,0.005765681,0.34955592
92255,0.11127114,0.503064983,0.01579056,0.369873317
92256,0.104556323,0.624619572,0.027732441,0.243091665
92257,0.094453764,0.624124099,0.026376227,0.255045911
92258,0.104861822,0.611522002,0.030327067,0.253289109
92259,0.127677332,0.446445888,0.013490802,0.412385978
92260,0.040499468,0.70357468,0.005109771,0.250816081
92261,0.071034159,0.661010106,0.013850012,0.254105723
92262,0.078511883,0.663512995,0.013216628,0.244758493
92263,0.079096443,0.646853006,0.011953016,0.262097535
92264,0.036530936,0.746009432,0.004571195,0.212888437
92265,0.197176985,0.431931292,0.027191132,0.343700591
92266,0.035841893,0.74070934,0.004534913,0.218913854
92267,0.079184059,0.370355272,0.008634042,0.541826627
92268,0.212628014,0.424907045,0.051881305,0.310583635
92269,0.185486832,0.406922177,0.030119712,0.37747128
92270,0.202632039,0.483847634,0.014230778,0.299289549
92271,0.10434539,0.623087808,0.027273111,0.245293691
92272,0.169325388,0.515322306,0.053990551,0.261361755
92273,0.168163802,0.407219638,0.013131268,0.411485291
92274,0.29344782,0.444477277,0.036598703,0.225476199
92275,0.141709182,0.535851148,0.047756012,0.274683657
92276,0.218000739,0.356014511,0.045093203,0.380891546
92277,0.040234023,0.697918959,0.005169944,0.256677073
92278,0.125637355,0.475872275,0.010122671,0.3883677
92279,0.236426631,0.457447507,0.020466225,0.285659638
92280,0.135452837,0.579398408,0.06699932,0.218149435
92281,0.199976945,0.323716906,0.02247199,0.45383416
92282,0.183448069,0.586490157,0.010301977,0.219759798
92283,0.277358582,0.48484547,0.033479781,0.204316166
92284,0.037215414,0.72494898,0.004630015,0.23320559
92285,0.145938603,0.512370101,0.064725231,0.276966064
92286,0.168875238,0.384859652,0.011176942,0.435088169
92287,0.183504082,0.486629492,0.021776354,0.308090071
92288,0.112978237,0.57818994,0.046409612,0.262422211
92289,0.066080976,0.324561662,0.009415154,0.599942209
92290,0.068644969,0.249372102,0.010453941,0.671528987
92291,0.1698668,0.381546614,0.022926914,0.425659672
92292,0.04787162,0.543482182,0.006462249,0.402183949
92293,0.11127114,0.503064983,0.01579056,0.369873317
92294,0.245566981,0.511286863,0.029263695,0.213882461
92295,0.111119547,0.499137773,0.013632101,0.376110579
92296,0.039202897,0.676687213,0.005450714,0.278659175
92297,0.138531282,0.48913962,0.063871337,0.308457761
92298,0.18855285,0.523993046,0.015831194,0.27162291
92299,0.099799715,0.563802412,0.007883705,0.328514168
92300,0.117740823,0.529818387,0.055029202,0.297411589
92301,0.130927734,0.428988461,0.009539299,0.430544506
92302,0.066298584,0.653522762,0.006507658,0.273670996
92303,0.044938241,0.593046874,0.006005415,0.356009471
92304,0.037538134,0.732204543,0.004692169,0.225565154
92305,0.177643377,0.42829011,0.026967585,0.367098928
92306,0.15567495,0.473772782,0.010726295,0.359825973
92307,0.09974636,0.273467574,0.009185735,0.61760033
92308,0.182668324,0.46945293,0.012038307,0.335840439
92309,0.043594379,0.716482165,0.007238787,0.232684669
92310,0.164970222,0.489754087,0.037848271,0.307427421
92311,0.112525898,0.627585217,0.025327501,0.234561384
92312,0.079349389,0.626699253,0.009942748,0.284008611
92313,0.118305119,0.512283687,0.008414252,0.360996941
92314,0.052326942,0.435964087,0.007608605,0.504100366
92315,0.039538395,0.736361595,0.004916209,0.219183801
92316,0.037766408,0.695673438,0.005071704,0.26148845
92317,0.040499721,0.653086435,0.005312663,0.301101181
92318,0.041364934,0.646049555,0.005441212,0.307144298
92319,0.039361317,0.74097186,0.004860335,0.214806488
92320,0.131513482,0.386796869,0.00945574,0.47223391
92321,0.227192417,0.299963613,0.034262518,0.438581452
92322,0.13966495,0.380436427,0.009716384,0.470182239
92323,0.121505413,0.496839886,0.009288284,0.372366418
92324,0.049161227,0.689839437,0.005789833,0.255209503
92325,0.086084744,0.429693754,0.007788228,0.476433274
92326,0.118206683,0.484176368,0.007996603,0.389620346
92327,0.182671834,0.518380844,0.018054752,0.28089257
92328,0.112525898,0.627585217,0.025327501,0.234561384
92329,0.118733758,0.524339039,0.013452814,0.343474389
92330,0.32374336,0.268121583,0.016080206,0.39205485
92331,0.07097709,0.676552091,0.014619845,0.237850974
92332,0.072017535,0.623842983,0.010365574,0.293773908
92333,0.047417523,0.524373421,0.006780369,0.421428687
92334,0.093381191,0.456602169,0.008243858,0.441772782
92335,0.052929672,0.50476216,0.006002583,0.436305584
92336,0.118368261,0.516480394,0.064784454,0.300366892
