,id,Classic,Deal,Flex,Saver
20171,94002,0.4,0.0,0.0,0.6
20172,94003,0.2,0.4,0.0,0.4
20173,94004,0.0,0.0,1.0,0.0
20174,94005,0.2,0.0,0.6,0.2
20175,94006,0.2,0.0,0.8,0.0
20176,94007,0.0,0.0,1.0,0.0
20177,94008,0.2,0.2,0.0,0.6
20178,94009,0.0,0.0,0.0,1.0
20179,94010,0.6,0.0,0.0,0.4
20180,94011,1.0,0.0,0.0,0.0
20181,94012,0.0,0.0,1.0,0.0
20182,94013,0.2,0.4,0.4,0.0
20183,94014,0.4,0.2,0.4,0.0
20184,94015,0.0,0.0,0.0,1.0
20185,94016,0.0,0.6,0.0,0.4
20186,94017,0.0,1.0,0.0,0.0
20187,94018,0.8,0.0,0.2,0.0
20188,94019,0.0,0.0,1.0,0.0
20189,94020,1.0,0.0,0.0,0.0
20190,94021,0.0,0.6,0.0,0.4
20191,94022,0.0,0.8,0.0,0.2
20192,94023,0.4,0.0,0.4,0.2
20193,94024,1.0,0.0,0.0,0.0
20194,94025,0.0,0.6,0.0,0.4
20195,94026,0.0,0.0,0.0,1.0
20196,94027,1.0,0.0,0.0,0.0
20197,94028,0.0,0.0,1.0,0.0
20198,94029,0.2,0.0,0.0,0.8
20199,94030,0.0,0.0,0.8,0.2
20200,94031,0.0,0.6,0.0,0.4
20201,94032,0.0,0.4,0.0,0.6
20202,94033,0.6,0.0,0.4,0.0
20203,94034,0.0,1.0,0.0,0.0
20204,94035,0.0,0.6,0.0,0.4
20205,94036,0.0,1.0,0.0,0.0
20206,94037,0.0,0.0,0.0,1.0
20207,94038,1.0,0.0,0.0,0.0
20208,94039,0.0,0.0,1.0,0.0
20209,94040,0.6,0.0,0.4,0.0
20210,94041,0.0,0.0,0.0,1.0
20211,94042,1.0,0.0,0.0,0.0
20212,94043,0.2,0.0,0.8,0.0
20213,94044,0.4,0.2,0.4,0.0
20214,94045,1.0,0.0,0.0,0.0
20215,94046,0.0,0.0,0.0,1.0
20216,94047,0.2,0.0,0.0,0.8
20217,94048,0.0,1.0,0.0,0.0
20218,94049,0.0,0.2,0.8,0.0
20219,94050,1.0,0.0,0.0,0.0
20220,94051,0.0,0.8,0.0,0.2
20221,94052,0.2,0.0,0.6,0.2
20222,94053,0.0,0.0,1.0,0.0
20223,94054,1.0,0.0,0.0,0.0
20224,94055,1.0,0.0,0.0,0.0
20225,94056,0.4,0.0,0.4,0.2
20226,94057,0.6,0.0,0.4,0.0
20227,94058,0.4,0.2,0.4,0.0
20228,94059,0.0,0.0,1.0,0.0
20229,94060,1.0,0.0,0.0,0.0
20230,94061,1.0,0.0,0.0,0.0
20231,94062,0.2,0.4,0.0,0.4
20232,94063,0.4,0.0,0.0,0.6
20233,94064,0.0,1.0,0.0,0.0
20234,94065,0.0,0.4,0.0,0.6
20235,94066,0.0,0.0,0.0,1.0
20236,94067,0.0,0.6,0.0,0.4
20237,94068,0.0,0.0,0.8,0.2
20238,94069,0.0,0.0,1.0,0.0
20239,94070,0.0,0.0,0.0,1.0
20240,94071,0.2,0.0,0.8,0.0
20241,94072,1.0,0.0,0.0,0.0
20242,94073,0.2,0.0,0.4,0.4
20243,94074,1.0,0.0,0.0,0.0
20244,94075,0.4,0.2,0.4,0.0
20245,94076,0.4,0.4,0.2,0.0
20246,94077,0.0,0.0,1.0,0.0
20247,94078,1.0,0.0,0.0,0.0
20248,94079,0.0,0.0,1.0,0.0
20249,94080,0.0,1.0,0.0,0.0
20250,94081,0.0,0.4,0.0,0.6
20251,94082,0.0,0.6,0.0,0.4
20252,94083,0.0,0.0,1.0,0.0
20253,94084,0.0,0.8,0.0,0.2
20254,94085,1.0,0.0,0.0,0.0
20255,94086,0.0,1.0,0.0,0.0
20256,94087,0.8,0.2,0.0,0.0
20257,94088,0.0,0.2,0.0,0.8
20258,94089,0.6,0.2,0.0,0.2
20259,94090,0.4,0.0,0.6,0.0
20260,94091,0.8,0.0,0.2,0.0
20261,94092,0.0,1.0,0.0,0.0
20262,94093,1.0,0.0,0.0,0.0
20263,94094,0.0,0.0,1.0,0.0
20264,94095,1.0,0.0,0.0,0.0
20265,94096,0.8,0.0,0.0,0.2
20266,94097,0.0,1.0,0.0,0.0
20267,94098,0.0,0.8,0.0,0.2
20268,94099,0.4,0.0,0.0,0.6
20269,94100,0.0,0.4,0.0,0.6
20270,94101,0.8,0.0,0.0,0.2
20271,94102,1.0,0.0,0.0,0.0
20272,94103,0.0,0.0,0.0,1.0
20273,94104,0.8,0.0,0.0,0.2
20274,94105,1.0,0.0,0.0,0.0
20275,94106,1.0,0.0,0.0,0.0
20276,94107,0.0,0.4,0.0,0.6
20277,94108,0.4,0.4,0.2,0.0
20278,94109,0.2,0.0,0.0,0.8
20279,94110,0.0,1.0,0.0,0.0
20280,94111,0.0,0.0,0.8,0.2
20281,94112,0.0,0.4,0.0,0.6
20282,94113,0.0,0.8,0.0,0.2
20283,94114,0.0,0.0,1.0,0.0
20284,94115,0.8,0.2,0.0,0.0
20285,94116,0.0,0.0,0.0,1.0
20286,94117,0.0,0.0,1.0,0.0
20287,94118,0.4,0.0,0.0,0.6
20288,94119,0.0,0.0,0.0,1.0
20289,94120,0.0,1.0,0.0,0.0
20290,94121,0.0,0.0,1.0,0.0
20291,94122,0.0,0.6,0.0,0.4
20292,94123,1.0,0.0,0.0,0.0
20293,94124,0.4,0.0,0.6,0.0
20294,94125,0.0,1.0,0.0,0.0
20295,94126,1.0,0.0,0.0,0.0
20296,94127,1.0,0.0,0.0,0.0
20297,94128,0.0,0.8,0.0,0.2
20298,94129,0.6,0.0,0.0,0.4
20299,94130,0.2,0.0,0.8,0.0
20300,94131,0.0,0.2,0.0,0.8
20301,94132,0.0,0.0,0.0,1.0
20302,94133,0.4,0.0,0.0,0.6
20303,94134,0.0,0.8,0.0,0.2
20304,94135,0.2,0.2,0.0,0.6
20305,94136,0.0,0.0,0.0,1.0
20306,94137,0.4,0.0,0.6,0.0
20307,94138,0.0,1.0,0.0,0.0
20308,94139,0.0,1.0,0.0,0.0
20309,94140,0.0,1.0,0.0,0.0
20310,94141,0.0,1.0,0.0,0.0
20311,94142,0.0,0.8,0.0,0.2
20312,94143,0.0,1.0,0.0,0.0
20313,94144,1.0,0.0,0.0,0.0
20314,94145,0.0,0.0,1.0,0.0
20315,94146,0.0,0.0,1.0,0.0
20316,94147,0.0,0.0,1.0,0.0
20317,94148,0.0,0.8,0.0,0.2
20318,94149,0.2,0.0,0.8,0.0
20319,94150,0.0,1.0,0.0,0.0
20320,94151,0.0,0.0,1.0,0.0
20321,94152,0.0,0.6,0.0,0.4
20322,94153,0.0,1.0,0.0,0.0
20323,94154,0.0,1.0,0.0,0.0
20324,94155,0.0,1.0,0.0,0.0
20325,94156,1.0,0.0,0.0,0.0
20326,94157,0.4,0.0,0.0,0.6
20327,94158,0.6,0.0,0.0,0.4
20328,94159,1.0,0.0,0.0,0.0
20329,94160,0.4,0.0,0.2,0.4
20330,94161,0.2,0.2,0.6,0.0
20331,94162,0.2,0.0,0.8,0.0
20332,94163,0.4,0.2,0.4,0.0
20333,94164,0.2,0.4,0.0,0.4
20334,94165,0.0,0.0,0.0,1.0
20335,94166,0.0,1.0,0.0,0.0
20336,94167,0.0,1.0,0.0,0.0
20337,94168,0.2,0.4,0.0,0.4
20338,94169,0.0,0.8,0.0,0.2
20339,94170,0.0,1.0,0.0,0.0
20340,94171,0.0,0.0,1.0,0.0
20341,94172,0.0,1.0,0.0,0.0
20342,94173,0.8,0.0,0.0,0.2
20343,94174,0.4,0.0,0.4,0.2
20344,94175,0.0,0.8,0.0,0.2
20345,94176,0.0,0.0,0.0,1.0
20346,94177,0.8,0.0,0.0,0.2
20347,94178,0.8,0.0,0.2,0.0
20348,94179,0.2,0.0,0.8,0.0
20349,94180,0.0,0.0,0.0,1.0
20350,94181,0.0,0.2,0.0,0.8
20351,94182,0.0,0.2,0.8,0.0
20352,94183,1.0,0.0,0.0,0.0
20353,94184,0.0,0.2,0.6,0.2
20354,94185,0.8,0.0,0.2,0.0
20355,94186,0.0,0.4,0.0,0.6
20356,94187,0.0,0.0,0.0,1.0
20357,94188,0.0,1.0,0.0,0.0
20358,94189,0.0,0.0,0.8,0.2
20359,94190,0.0,1.0,0.0,0.0
20360,94191,0.4,0.0,0.6,0.0
20361,94192,0.0,1.0,0.0,0.0
20362,94193,0.0,1.0,0.0,0.0
20363,94194,0.0,0.0,0.0,1.0
20364,94195,0.0,0.0,1.0,0.0
20365,94196,0.6,0.0,0.0,0.4
20366,94197,1.0,0.0,0.0,0.0
20367,94198,0.4,0.0,0.0,0.6
20368,94199,0.8,0.0,0.0,0.2
20369,94200,0.4,0.4,0.2,0.0
20370,94201,0.4,0.2,0.4,0.0
20371,94202,1.0,0.0,0.0,0.0
20372,94203,0.0,1.0,0.0,0.0
20373,94204,0.0,1.0,0.0,0.0
20374,94205,0.0,0.2,0.0,0.8
20375,94206,1.0,0.0,0.0,0.0
20376,94207,0.0,0.6,0.0,0.4
20377,94208,0.8,0.0,0.2,0.0
20378,94209,0.0,0.0,1.0,0.0
20379,94210,0.8,0.0,0.0,0.2
20380,94211,0.2,0.0,0.6,0.2
20381,94212,0.8,0.0,0.0,0.2
20382,94213,1.0,0.0,0.0,0.0
20383,94214,0.0,1.0,0.0,0.0
20384,94215,0.0,0.0,0.0,1.0
20385,94216,0.0,1.0,0.0,0.0
20386,94217,0.0,0.0,0.0,1.0
20387,94218,0.0,0.6,0.0,0.4
20388,94219,0.0,1.0,0.0,0.0
20389,94220,0.2,0.6,0.0,0.2
20390,94221,0.0,0.6,0.0,0.4
20391,94222,1.0,0.0,0.0,0.0
20392,94223,0.0,1.0,0.0,0.0
20393,94224,0.0,1.0,0.0,0.0
20394,94225,1.0,0.0,0.0,0.0
20395,94226,0.6,0.0,0.0,0.4
20396,94227,0.0,0.8,0.0,0.2
20397,94228,0.6,0.0,0.2,0.2
20398,94229,0.0,0.0,1.0,0.0
20399,94230,0.2,0.0,0.8,0.0
20400,94231,0.4,0.2,0.4,0.0
20401,94232,1.0,0.0,0.0,0.0
20402,94233,1.0,0.0,0.0,0.0
20403,94234,0.2,0.0,0.0,0.8
20404,94235,0.0,0.0,1.0,0.0
20405,94236,0.0,0.0,0.0,1.0
20406,94237,1.0,0.0,0.0,0.0
20407,94238,0.2,0.0,0.0,0.8
20408,94239,0.6,0.0,0.4,0.0
20409,94240,0.0,0.0,1.0,0.0
20410,94241,0.0,1.0,0.0,0.0
20411,94242,0.0,0.0,0.0,1.0
20412,94243,0.6,0.0,0.0,0.4
20413,94244,0.2,0.0,0.0,0.8
20414,94245,0.4,0.0,0.0,0.6
20415,94246,0.2,0.0,0.8,0.0
20416,94247,0.0,1.0,0.0,0.0
20417,94248,0.6,0.0,0.0,0.4
20418,94249,0.4,0.0,0.0,0.6
20419,94250,0.0,0.8,0.0,0.2
20420,94251,0.2,0.0,0.6,0.2
20421,94252,0.0,0.0,1.0,0.0
20422,94253,1.0,0.0,0.0,0.0
20423,94254,0.2,0.0,0.8,0.0
20424,94255,1.0,0.0,0.0,0.0
20425,94256,0.2,0.4,0.0,0.4
20426,94257,0.0,0.8,0.0,0.2
20427,94258,0.0,0.8,0.0,0.2
20428,94259,0.0,1.0,0.0,0.0
20429,94260,0.8,0.0,0.2,0.0
20430,94261,0.8,0.0,0.0,0.2
20431,94262,0.0,0.8,0.0,0.2
20432,94263,1.0,0.0,0.0,0.0
20433,94264,0.0,0.6,0.0,0.4
20434,94265,0.2,0.4,0.0,0.4
20435,94266,0.6,0.0,0.0,0.4
20436,94267,0.0,0.0,0.8,0.2
20437,94268,0.6,0.0,0.0,0.4
20438,94269,1.0,0.0,0.0,0.0
20439,94270,0.0,0.2,0.0,0.8
20440,94271,0.0,1.0,0.0,0.0
20441,94272,1.0,0.0,0.0,0.0
20442,94273,0.0,1.0,0.0,0.0
20443,94274,0.0,0.6,0.0,0.4
20444,94275,0.0,1.0,0.0,0.0
20445,94276,0.0,0.0,1.0,0.0
20446,94277,0.0,0.0,0.8,0.2
20447,94278,0.8,0.0,0.2,0.0
20448,94279,0.0,1.0,0.0,0.0
20449,94280,0.0,0.4,0.0,0.6
20450,94281,0.0,1.0,0.0,0.0
20451,94282,0.0,1.0,0.0,0.0
20452,94283,0.0,1.0,0.0,0.0
20453,94284,1.0,0.0,0.0,0.0
20454,94285,1.0,0.0,0.0,0.0
20455,94286,0.0,0.0,1.0,0.0
20456,94287,0.0,1.0,0.0,0.0
20457,94288,0.0,0.8,0.0,0.2
20458,94289,1.0,0.0,0.0,0.0
20459,94290,0.2,0.0,0.8,0.0
20460,94291,0.0,1.0,0.0,0.0
20461,94292,0.4,0.2,0.4,0.0
20462,94293,0.4,0.0,0.0,0.6
20463,94294,0.6,0.0,0.4,0.0
20464,94295,0.0,0.0,0.0,1.0
20465,94296,0.0,1.0,0.0,0.0
20466,94297,0.0,1.0,0.0,0.0
20467,94298,0.2,0.6,0.0,0.2
20468,94299,0.0,0.4,0.0,0.6
20469,94300,0.0,0.0,1.0,0.0
20470,94301,0.0,0.0,0.8,0.2
20471,94302,0.0,0.0,1.0,0.0
20472,94303,0.0,0.6,0.0,0.4
20473,94304,0.0,0.0,1.0,0.0
20474,94305,1.0,0.0,0.0,0.0
20475,94306,1.0,0.0,0.0,0.0
20476,94307,0.4,0.0,0.6,0.0
20477,94308,0.0,1.0,0.0,0.0
20478,94309,1.0,0.0,0.0,0.0
20479,94310,0.0,0.0,0.0,1.0
20480,94311,1.0,0.0,0.0,0.0
20481,94312,0.0,1.0,0.0,0.0
20482,94313,1.0,0.0,0.0,0.0
20483,94314,0.0,1.0,0.0,0.0
20484,94315,0.0,0.8,0.0,0.2
20485,94316,1.0,0.0,0.0,0.0
20486,94317,0.8,0.0,0.2,0.0
20487,94318,0.8,0.0,0.2,0.0
20488,94319,0.4,0.0,0.4,0.2
20489,94320,0.0,0.0,0.0,1.0
20490,94321,0.0,0.0,1.0,0.0
20491,94322,0.6,0.0,0.4,0.0
20492,94323,0.0,0.6,0.0,0.4
20493,94324,0.0,0.0,0.0,1.0
20494,94325,0.0,1.0,0.0,0.0
20495,94326,0.4,0.0,0.0,0.6
20496,94327,0.0,0.0,0.4,0.6
20497,94328,0.2,0.0,0.0,0.8
20498,94329,0.0,0.0,0.0,1.0
20499,94330,0.4,0.0,0.6,0.0
20500,94331,1.0,0.0,0.0,0.0
20501,94332,0.0,0.8,0.0,0.2
20502,94333,1.0,0.0,0.0,0.0
20503,94334,0.6,0.0,0.4,0.0
20504,94335,0.8,0.0,0.0,0.2
20505,94336,0.0,0.8,0.0,0.2
20506,94337,0.2,0.2,0.0,0.6
20507,94338,1.0,0.0,0.0,0.0
20508,94339,1.0,0.0,0.0,0.0
20509,94340,0.0,0.0,1.0,0.0
20510,94341,0.4,0.0,0.6,0.0
20511,94342,0.0,0.8,0.0,0.2
20512,94343,0.2,0.0,0.8,0.0
20513,94344,0.4,0.0,0.0,0.6
20514,94345,0.6,0.0,0.0,0.4
20515,94346,0.0,1.0,0.0,0.0
20516,94347,0.0,0.0,1.0,0.0
20517,94348,0.0,0.0,1.0,0.0
20518,94349,0.2,0.0,0.0,0.8
20519,94350,0.8,0.0,0.0,0.2
20520,94351,0.0,1.0,0.0,0.0
20521,94352,0.4,0.0,0.6,0.0
20522,94353,0.8,0.0,0.0,0.2
20523,94354,0.0,0.8,0.0,0.2
20524,94355,0.8,0.0,0.0,0.2
20525,94356,0.0,0.8,0.0,0.2
20526,94357,0.0,0.4,0.0,0.6
20527,94358,0.6,0.0,0.0,0.4
20528,94359,0.6,0.0,0.4,0.0
20529,94360,0.4,0.0,0.6,0.0
20530,94361,0.0,0.0,1.0,0.0
20531,94362,0.4,0.0,0.4,0.2
20532,94363,0.6,0.0,0.4,0.0
20533,94364,1.0,0.0,0.0,0.0
20534,94365,0.0,0.0,1.0,0.0
20535,94366,0.8,0.0,0.0,0.2
20536,94367,0.0,0.0,1.0,0.0
20537,94368,0.0,0.8,0.0,0.2
20538,94369,0.2,0.6,0.0,0.2
20539,94370,1.0,0.0,0.0,0.0
20540,94371,0.0,0.6,0.0,0.4
20541,94372,0.0,0.8,0.0,0.2
20542,94373,0.6,0.0,0.4,0.0
20543,94374,0.2,0.0,0.2,0.6
20544,94375,0.6,0.0,0.2,0.2
20545,94376,0.4,0.2,0.4,0.0
20546,94377,0.0,0.8,0.0,0.2
20547,94378,0.0,0.0,1.0,0.0
20548,94379,0.4,0.0,0.0,0.6
20549,94380,0.0,0.8,0.0,0.2
20550,94381,0.2,0.4,0.0,0.4
20551,94382,0.0,1.0,0.0,0.0
20552,94383,1.0,0.0,0.0,0.0
20553,94384,0.0,0.8,0.0,0.2
20554,94385,0.0,0.4,0.0,0.6
20555,94386,0.0,0.6,0.0,0.4
20556,94387,0.0,1.0,0.0,0.0
20557,94388,0.0,1.0,0.0,0.0
20558,94389,0.0,0.8,0.0,0.2
20559,94390,0.0,0.6,0.0,0.4
20560,94391,0.4,0.0,0.6,0.0
20561,94392,0.8,0.0,0.0,0.2
20562,94393,0.0,0.2,0.8,0.0
20563,94394,0.0,0.2,0.8,0.0
20564,94395,0.0,0.0,1.0,0.0
20565,94396,1.0,0.0,0.0,0.0
20566,94397,0.0,1.0,0.0,0.0
20567,94398,0.8,0.0,0.2,0.0
20568,94399,0.6,0.2,0.0,0.2
20569,94400,0.0,0.8,0.0,0.2
20570,94401,0.0,0.0,0.0,1.0
20571,94402,0.0,0.0,0.0,1.0
20572,94403,0.2,0.0,0.2,0.6
20573,94404,0.0,0.2,0.0,0.8
20574,94405,1.0,0.0,0.0,0.0
20575,94406,0.4,0.0,0.6,0.0
20576,94407,0.8,0.2,0.0,0.0
20577,94408,0.0,1.0,0.0,0.0
20578,94409,1.0,0.0,0.0,0.0
20579,94410,0.4,0.0,0.0,0.6
20580,94411,0.6,0.0,0.0,0.4
20581,94412,0.2,0.6,0.0,0.2
20582,94413,0.0,0.4,0.0,0.6
20583,94414,0.0,0.0,0.0,1.0
20584,94415,0.0,1.0,0.0,0.0
20585,94416,0.0,1.0,0.0,0.0
20586,94417,0.8,0.0,0.2,0.0
20587,94418,1.0,0.0,0.0,0.0
20588,94419,0.2,0.0,0.8,0.0
20589,94420,0.0,0.6,0.0,0.4
20590,94421,0.4,0.0,0.4,0.2
20591,94422,0.0,1.0,0.0,0.0
20592,94423,0.6,0.0,0.4,0.0
20593,94424,0.2,0.2,0.0,0.6
20594,94425,0.0,1.0,0.0,0.0
20595,94426,0.8,0.0,0.0,0.2
20596,94427,0.2,0.0,0.8,0.0
20597,94428,0.2,0.0,0.4,0.4
20598,94429,1.0,0.0,0.0,0.0
20599,94430,0.0,0.0,0.0,1.0
20600,94431,0.0,1.0,0.0,0.0
20601,94432,0.0,0.6,0.0,0.4
20602,94433,1.0,0.0,0.0,0.0
20603,94434,0.0,1.0,0.0,0.0
20604,94435,0.8,0.0,0.0,0.2
20605,94436,0.6,0.0,0.4,0.0
20606,94437,0.0,0.4,0.0,0.6
20607,94438,0.0,0.0,1.0,0.0
20608,94439,1.0,0.0,0.0,0.0
20609,94440,0.0,1.0,0.0,0.0
20610,94441,0.6,0.0,0.0,0.4
20611,94442,0.0,0.0,1.0,0.0
20612,94443,0.0,0.8,0.0,0.2
20613,94444,0.0,0.6,0.0,0.4
20614,94445,0.0,0.2,0.0,0.8
20615,94446,0.8,0.0,0.0,0.2
20616,94447,0.6,0.0,0.4,0.0
20617,94448,0.0,1.0,0.0,0.0
20618,94449,1.0,0.0,0.0,0.0
20619,94450,0.0,1.0,0.0,0.0
20620,94451,0.2,0.6,0.0,0.2
20621,94452,0.0,0.8,0.0,0.2
20622,94453,0.0,0.0,0.0,1.0
20623,94454,0.0,1.0,0.0,0.0
20624,94455,0.0,1.0,0.0,0.0
20625,94456,0.0,0.6,0.0,0.4
20626,94457,0.0,1.0,0.0,0.0
20627,94458,0.0,1.0,0.0,0.0
20628,94459,0.4,0.0,0.4,0.2
20629,94460,0.0,1.0,0.0,0.0
20630,94461,0.2,0.0,0.4,0.4
20631,94462,1.0,0.0,0.0,0.0
20632,94463,0.2,0.0,0.0,0.8
20633,94464,1.0,0.0,0.0,0.0
20634,94465,0.0,0.0,1.0,0.0
20635,94466,0.0,1.0,0.0,0.0
20636,94467,0.0,0.8,0.0,0.2
20637,94468,1.0,0.0,0.0,0.0
20638,94469,0.0,0.0,1.0,0.0
20639,94470,0.0,1.0,0.0,0.0
20640,94471,0.0,1.0,0.0,0.0
20641,94472,0.0,0.8,0.0,0.2
20642,94473,0.2,0.6,0.0,0.2
20643,94474,0.4,0.4,0.0,0.2
20644,94475,0.0,1.0,0.0,0.0
20645,94476,0.0,0.2,0.8,0.0
20646,94477,0.6,0.2,0.0,0.2
20647,94478,1.0,0.0,0.0,0.0
20648,94479,0.0,0.6,0.0,0.4
20649,94480,0.0,0.0,1.0,0.0
20650,94481,0.2,0.0,0.0,0.8
20651,94482,0.0,0.0,1.0,0.0
20652,94483,0.0,0.8,0.0,0.2
20653,94484,0.0,1.0,0.0,0.0
20654,94485,1.0,0.0,0.0,0.0
20655,94486,0.0,0.6,0.0,0.4
20656,94487,0.0,0.0,0.0,1.0
20657,94488,0.0,0.0,1.0,0.0
20658,94489,0.8,0.2,0.0,0.0
20659,94490,1.0,0.0,0.0,0.0
20660,94491,0.2,0.0,0.8,0.0
20661,94492,0.2,0.4,0.0,0.4
20662,94493,0.0,0.0,1.0,0.0
20663,94494,0.0,1.0,0.0,0.0
20664,94495,0.0,1.0,0.0,0.0
20665,94496,0.0,0.4,0.0,0.6
20666,94497,0.8,0.0,0.2,0.0
20667,94498,1.0,0.0,0.0,0.0
20668,94499,0.6,0.0,0.0,0.4
20669,94500,0.6,0.0,0.0,0.4
20670,94501,0.0,0.4,0.0,0.6
20671,94502,0.0,0.0,0.0,1.0
20672,94503,0.0,0.4,0.0,0.6
20673,94504,0.0,0.2,0.8,0.0
20674,94505,0.2,0.0,0.4,0.4
20675,94506,0.0,0.0,1.0,0.0
20676,94507,1.0,0.0,0.0,0.0
20677,94508,0.0,0.4,0.0,0.6
20678,94509,0.0,0.0,1.0,0.0
20679,94510,0.0,0.6,0.0,0.4
20680,94511,0.0,0.0,1.0,0.0
20681,94512,0.0,0.4,0.0,0.6
20682,94513,0.0,0.8,0.0,0.2
20683,94514,0.0,1.0,0.0,0.0
20684,94515,0.0,0.0,0.8,0.2
20685,94516,0.4,0.0,0.4,0.2
20686,94517,0.6,0.0,0.0,0.4
20687,94518,0.0,0.0,1.0,0.0
20688,94519,0.6,0.0,0.4,0.0
20689,94520,1.0,0.0,0.0,0.0
20690,94521,0.0,1.0,0.0,0.0
20691,94522,0.0,0.2,0.0,0.8
20692,94523,0.0,0.4,0.0,0.6
20693,94524,0.4,0.2,0.4,0.0
20694,94525,0.0,0.0,0.2,0.8
20695,94526,0.0,1.0,0.0,0.0
20696,94527,0.0,1.0,0.0,0.0
20697,94528,0.0,0.0,1.0,0.0
20698,94529,0.6,0.0,0.4,0.0
20699,94530,0.0,0.6,0.0,0.4
20700,94531,0.0,0.6,0.0,0.4
20701,94532,0.0,0.8,0.0,0.2
20702,94533,0.0,0.0,0.0,1.0
20703,94534,1.0,0.0,0.0,0.0
20704,94535,1.0,0.0,0.0,0.0
20705,94536,1.0,0.0,0.0,0.0
20706,94537,1.0,0.0,0.0,0.0
20707,94538,0.0,1.0,0.0,0.0
20708,94539,0.2,0.6,0.0,0.2
20709,94540,0.0,0.0,1.0,0.0
20710,94541,0.0,0.0,1.0,0.0
20711,94542,0.0,0.0,1.0,0.0
20712,94543,0.0,0.2,0.0,0.8
20713,94544,0.0,0.8,0.0,0.2
20714,94545,0.2,0.0,0.0,0.8
20715,94546,0.2,0.0,0.8,0.0
20716,94547,0.0,0.0,1.0,0.0
20717,94548,0.0,1.0,0.0,0.0
20718,94549,0.0,0.6,0.0,0.4
20719,94550,0.6,0.0,0.0,0.4
20720,94551,0.2,0.0,0.6,0.2
20721,94552,0.0,1.0,0.0,0.0
20722,94553,0.0,1.0,0.0,0.0
20723,94554,0.0,1.0,0.0,0.0
20724,94555,0.0,0.0,1.0,0.0
20725,94556,0.0,0.0,0.0,1.0
20726,94557,0.0,0.0,0.0,1.0
20727,94558,0.0,1.0,0.0,0.0
20728,94559,0.4,0.0,0.4,0.2
20729,94560,0.6,0.0,0.4,0.0
20730,94561,0.6,0.2,0.0,0.2
20731,94562,0.6,0.2,0.0,0.2
20732,94563,1.0,0.0,0.0,0.0
20733,94564,0.6,0.0,0.4,0.0
20734,94565,0.4,0.2,0.0,0.4
20735,94566,0.0,0.8,0.0,0.2
20736,94567,0.0,0.0,1.0,0.0
20737,94568,0.2,0.8,0.0,0.0
20738,94569,0.8,0.0,0.2,0.0
20739,94570,0.0,0.0,1.0,0.0
20740,94571,1.0,0.0,0.0,0.0
20741,94572,0.8,0.0,0.0,0.2
20742,94573,0.0,0.4,0.0,0.6
20743,94574,0.0,0.0,0.0,1.0
20744,94575,0.0,0.2,0.0,0.8
20745,94576,0.0,0.2,0.0,0.8
20746,94577,1.0,0.0,0.0,0.0
20747,94578,0.4,0.0,0.6,0.0
20748,94579,1.0,0.0,0.0,0.0
20749,94580,0.0,0.8,0.0,0.2
20750,94581,0.0,0.8,0.0,0.2
20751,94582,0.0,0.0,1.0,0.0
20752,94583,0.4,0.0,0.6,0.0
20753,94584,0.6,0.0,0.0,0.4
20754,94585,0.0,0.0,1.0,0.0
20755,94586,0.0,0.8,0.0,0.2
20756,94587,0.2,0.4,0.0,0.4
20757,94588,0.0,1.0,0.0,0.0
20758,94589,0.6,0.2,0.0,0.2
20759,94590,1.0,0.0,0.0,0.0
20760,94591,0.0,0.0,1.0,0.0
20761,94592,0.0,1.0,0.0,0.0
20762,94593,0.4,0.0,0.4,0.2
20763,94594,0.2,0.0,0.4,0.4
20764,94595,1.0,0.0,0.0,0.0
20765,94596,0.0,1.0,0.0,0.0
20766,94597,1.0,0.0,0.0,0.0
20767,94598,0.0,0.8,0.0,0.2
20768,94599,0.2,0.0,0.8,0.0
20769,94600,0.0,1.0,0.0,0.0
20770,94601,0.4,0.0,0.0,0.6
20771,94602,1.0,0.0,0.0,0.0
20772,94603,0.0,1.0,0.0,0.0
20773,94604,0.8,0.0,0.0,0.2
20774,94605,1.0,0.0,0.0,0.0
20775,94606,1.0,0.0,0.0,0.0
20776,94607,0.0,0.6,0.0,0.4
20777,94608,0.8,0.0,0.0,0.2
20778,94609,0.0,0.0,1.0,0.0
20779,94610,0.0,1.0,0.0,0.0
20780,94611,1.0,0.0,0.0,0.0
20781,94612,0.0,1.0,0.0,0.0
20782,94613,1.0,0.0,0.0,0.0
20783,94614,0.2,0.4,0.0,0.4
20784,94615,0.0,0.0,1.0,0.0
20785,94616,0.0,1.0,0.0,0.0
20786,94617,0.6,0.0,0.4,0.0
20787,94618,0.0,1.0,0.0,0.0
20788,94619,0.0,1.0,0.0,0.0
20789,94620,1.0,0.0,0.0,0.0
20790,94621,0.0,1.0,0.0,0.0
20791,94622,0.4,0.0,0.4,0.2
20792,94623,0.8,0.0,0.2,0.0
20793,94624,0.8,0.0,0.0,0.2
20794,94625,0.8,0.0,0.0,0.2
20795,94626,1.0,0.0,0.0,0.0
20796,94627,1.0,0.0,0.0,0.0
20797,94628,0.8,0.0,0.2,0.0
20798,94629,1.0,0.0,0.0,0.0
20799,94630,0.0,1.0,0.0,0.0
20800,94631,1.0,0.0,0.0,0.0
20801,94632,0.0,1.0,0.0,0.0
20802,94633,0.0,1.0,0.0,0.0
20803,94634,0.0,1.0,0.0,0.0
20804,94635,0.2,0.4,0.0,0.4
20805,94636,0.0,0.8,0.0,0.2
