id,booking_date,origin,destination,dep_date,dep_time,pax,fare_choice
55803,20170521,DEL,MAA,20170618,650,1,Deal
55804,20170618,GOI,BOM,20170618,1835,2,Classic
55805,20170613,BLR,DEL,20170618,1945,1,Classic
55806,20170602,BOM,CCU,20170618,605,2,Deal
55807,20170524,DEL,BOM,20170618,1630,2,Deal
55808,20170530,DEL,MAA,20170618,850,1,Deal
55809,20170518,MAA,BOM,20170618,545,1,Deal
55810,20170601,BOM,MAA,20170618,1915,1,Saver
55811,20170615,BOM,BLR,20170618,1550,1,Classic
55812,20170602,DEL,CCU,20170618,230,1,Classic
55813,20170602,BOM,CCU,20170618,1750,2,Classic
55814,20170422,BOM,MAA,20170618,705,2,Deal
55815,20170530,DEL,MAA,20170618,1115,2,Deal
55816,20170429,HYD,BOM,20170618,1830,1,Deal
55817,20170501,CCU,BOM,20170618,145,2,Deal
55818,20170515,DEL,BLR,20170618,2045,2,Saver
55819,20170531,DEL,BLR,20170618,1200,1,Saver
55820,20170509,CCU,BOM,20170618,2120,1,Deal
55821,20170502,MAA,BOM,20170618,1545,2,Deal
55822,20170610,MAA,DEL,20170618,630,1,Classic
55823,20170524,DEL,BOM,20170618,1630,1,Deal
55824,20170614,CCU,BOM,20170618,1610,1,Classic
55825,20170614,MAA,BOM,20170618,1310,1,Classic
55826,20170530,DEL,BLR,20170618,1835,1,Saver
55827,20170608,GOI,BOM,20170618,1835,3,Flex
55828,20170518,MAA,DEL,20170618,1030,2,Saver
55829,20170425,BLR,DEL,20170618,1745,3,Saver
55830,20170508,BOM,DEL,20170618,730,1,Deal
55831,20170616,DEL,BOM,20170618,1945,1,Classic
55832,20170616,BLR,BOM,20170618,2150,1,Classic
55833,20170616,BOM,CCU,20170618,1905,1,Classic
55834,20170610,CCU,BOM,20170618,1405,1,Classic
55835,20170527,MAA,BOM,20170618,1805,2,Saver
55836,20170527,BOM,MAA,20170618,1055,1,Deal
55837,20170618,GOI,BOM,20170618,1435,1,Flex
55838,20170618,DEL,BOM,20170618,2150,1,Classic
55839,20170605,BOM,BLR,20170618,1840,2,Saver
55840,20170605,DEL,BLR,20170618,1200,1,Classic
55841,20170522,DEL,BLR,20170618,2140,1,Saver
55842,20170613,BLR,BOM,20170618,1615,1,Classic
55843,20170411,MAA,DEL,20170618,1030,3,Deal
55844,20170312,BOM,CCU,20170618,1255,2,Deal
55845,20170510,GOI,BOM,20170618,430,4,Deal
55846,20170531,BOM,CCU,20170618,1750,3,Classic
55847,20170510,BLR,BOM,20170618,855,1,Deal
55848,20170531,BOM,DEL,20170618,1800,4,Saver
55849,20170614,BOM,CCU,20170618,1255,1,Classic
55850,20170524,BOM,BLR,20170618,1330,1,Deal
55851,20170601,CCU,BOM,20170618,1405,1,Saver
55852,20170608,DEL,CCU,20170618,1745,4,Classic
55853,20170511,GOI,BOM,20170618,430,1,Deal
55854,20170511,BOM,MAA,20170618,1915,2,Deal
55855,20170615,GOI,BOM,20170618,430,2,Classic
55856,20170530,DEL,MAA,20170618,1115,2,Deal
55857,20170616,DEL,CCU,20170618,1050,1,Flex
55858,20170616,BOM,BLR,20170618,1840,1,Classic
55859,20170617,BLR,BOM,20170618,1615,1,Classic
55860,20170618,BOM,MAA,20170618,1805,1,Classic
55861,20170618,MAA,DEL,20170618,1340,1,Deal
55862,20170605,CCU,BOM,20170618,1145,1,Saver
55863,20170529,GOI,BOM,20170618,705,3,Deal
55864,20170613,BOM,CCU,20170618,1905,2,Classic
55865,20170615,DEL,BLR,20170618,1625,1,Flex
55866,20170617,DEL,BLR,20170618,750,1,Flex
55867,20170617,BOM,MAA,20170618,1055,2,Classic
55868,20170522,CCU,BOM,20170618,2120,1,Deal
55869,20170606,MAA,BOM,20170618,1120,4,Saver
55870,20170329,DEL,BOM,20170618,1135,3,Deal
55871,20170217,MAA,DEL,20170618,630,1,Deal
55872,20161121,DEL,BOM,20170618,1130,1,Deal
55873,20170614,CCU,BOM,20170618,1405,1,Classic
55874,20170518,DEL,CCU,20170618,730,1,Deal
55875,20170518,MAA,DEL,20170618,1340,1,Deal
55876,20170518,BLR,DEL,20170618,700,1,Saver
55877,20170518,DEL,BOM,20170618,1400,1,Deal
55878,20170602,CCU,BOM,20170618,1845,1,Saver
55879,20170615,DEL,BOM,20170618,1815,1,Classic
55880,20170615,BOM,MAA,20170618,705,2,Classic
55881,20170609,BLR,DEL,20170618,750,1,Classic
55882,20170513,DEL,BOM,20170618,1240,1,Deal
55883,20170617,DEL,MAA,20170618,850,1,Flex
55884,20170618,DEL,BOM,20170618,1500,1,Classic
55885,20170618,DEL,BOM,20170618,1815,1,Classic
55886,20170522,DEL,CCU,20170618,730,1,Deal
55887,20170612,DEL,BLR,20170618,1450,1,Classic
55888,20170618,DEL,MAA,20170618,1600,1,Classic
55889,20170510,MAA,BOM,20170618,810,2,Deal
55890,20170328,BLR,DEL,20170618,1945,5,Deal
55891,20170530,DEL,BLR,20170618,1200,1,Saver
55892,20170531,MAA,BOM,20170618,1805,1,Saver
55893,20170524,BOM,DEL,20170618,800,1,Deal
55894,20170615,BOM,MAA,20170618,1805,1,Flex
55895,20170609,DEL,BOM,20170618,1500,1,Saver
55896,20170518,BLR,BOM,20170618,800,1,Deal
55897,20170613,DEL,MAA,20170618,2055,1,Classic
55898,20170530,CCU,BOM,20170618,1610,2,Saver
55899,20170614,BOM,DEL,20170618,1800,2,Classic
55900,20170602,BOM,DEL,20170618,1915,1,Saver
55901,20170608,BOM,CCU,20170618,1750,1,Classic
55902,20170615,MAA,BOM,20170618,1805,1,Classic
55903,20170615,BOM,BLR,20170618,1550,1,Classic
55904,20170609,GOI,BOM,20170618,1310,1,Classic
55905,20170616,BOM,CCU,20170618,815,1,Classic
55906,20170514,BOM,DEL,20170618,2055,4,Deal
55907,20170618,DEL,BOM,20170618,1630,1,Classic
55908,20170612,MAA,BOM,20170618,1920,1,Classic
55909,20170530,BOM,BLR,20170618,1800,1,Saver
55910,20170421,BLR,DEL,20170618,1745,4,Deal
55911,20170614,HYD,BOM,20170618,915,1,Classic
55912,20170614,BOM,MAA,20170618,1055,1,Classic
55913,20170504,BOM,DEL,20170618,955,1,Deal
55914,20170519,BOM,DEL,20170618,1800,4,Deal
55915,20170526,GOI,BOM,20170618,1435,2,Classic
55916,20170609,CCU,BOM,20170618,1845,1,Classic
55917,20170527,MAA,DEL,20170618,1930,1,Saver
55918,20170520,CCU,BOM,20170618,1145,1,Saver
55919,20170422,DEL,BLR,20170618,2045,1,Deal
55920,20170422,DEL,BOM,20170618,1030,1,Deal
55921,20170617,GOI,BOM,20170618,430,1,Classic
55922,20170605,BOM,MAA,20170618,1805,1,Saver
55923,20170613,DEL,CCU,20170618,1745,1,Flex
55924,20170606,GOI,BOM,20170618,1435,2,Classic
55925,20170601,BLR,DEL,20170618,1515,1,Deal
55926,20170314,DEL,BOM,20170618,800,1,Deal
55927,20170531,BOM,MAA,20170618,1915,1,Saver
55928,20170614,DEL,BLR,20170618,1200,1,Flex
55929,20170601,BOM,BLR,20170618,1840,1,Saver
55930,20170518,BOM,CCU,20170618,230,1,Deal
55931,20170518,BOM,DEL,20170618,730,1,Deal
55932,20170616,BOM,DEL,20170618,1500,1,Classic
55933,20170616,BOM,DEL,20170618,800,1,Classic
55934,20170616,BOM,DEL,20170618,900,1,Classic
55935,20170422,DEL,BOM,20170618,1030,1,Deal
55936,20170617,BOM,CCU,20170618,705,1,Classic
55937,20170617,DEL,BOM,20170618,1240,1,Classic
55938,20170618,MAA,DEL,20170618,1930,1,Flex
55939,20170611,BOM,DEL,20170618,1630,1,Classic
55940,20170530,DEL,BLR,20170618,1200,1,Saver
55941,20170523,DEL,BLR,20170618,750,1,Saver
55942,20170606,DEL,BOM,20170618,1915,1,Saver
55943,20170530,BOM,DEL,20170618,1300,1,Saver
55944,20170613,BOM,DEL,20170618,1915,1,Classic
55945,20170412,BOM,MAA,20170618,1055,2,Deal
55946,20170315,BOM,CCU,20170618,1905,2,Deal
55947,20170606,BOM,BLR,20170618,1455,1,Saver
55948,20170510,BOM,CCU,20170618,230,1,Deal
55949,20170517,BLR,BOM,20170618,1615,1,Deal
55950,20170607,DEL,BLR,20170618,1625,1,Classic
55951,20170526,BLR,BOM,20170618,1815,1,Saver
55952,20170602,BLR,BOM,20170618,545,2,Saver
55953,20170616,CCU,BOM,20170618,1145,1,Classic
55954,20170519,DEL,MAA,20170618,650,2,Deal
55955,20170616,BOM,DEL,20170618,900,1,Classic
55956,20170603,DEL,BOM,20170618,945,2,Saver
55957,20170617,BOM,DEL,20170618,900,1,Classic
55958,20170617,HYD,BOM,20170618,1940,1,Flex
55959,20170411,MAA,DEL,20170618,1030,4,Deal
55960,20170529,MAA,BOM,20170618,545,2,Deal
55961,20170516,DEL,MAA,20170618,650,3,Deal
55962,20170602,BOM,CCU,20170618,815,2,Deal
55963,20170323,HYD,BOM,20170618,2130,1,Deal
55964,20170614,BOM,DEL,20170618,1105,1,Classic
55965,20170531,CCU,BOM,20170618,1610,1,Saver
55966,20170530,DEL,BLR,20170618,1835,1,Saver
55967,20170614,HYD,BOM,20170618,1220,1,Classic
55968,20170608,MAA,BOM,20170618,810,4,Saver
55969,20170615,DEL,MAA,20170618,850,1,Flex
55970,20170518,BOM,DEL,20170618,800,1,Deal
55971,20170616,MAA,BOM,20170618,2045,1,Classic
55972,20170429,BLR,BOM,20170618,2035,4,Deal
55973,20170520,BOM,MAA,20170618,2040,2,Deal
55974,20170606,MAA,BOM,20170618,1805,1,Saver
55975,20170516,DEL,BOM,20170618,2050,1,Deal
55976,20170613,BLR,BOM,20170618,2150,2,Classic
55977,20170613,CCU,BOM,20170618,1610,1,Classic
55978,20170327,DEL,BOM,20170618,1945,1,Deal
55979,20170507,BOM,BLR,20170618,2130,1,Deal
55980,20170614,DEL,BOM,20170618,1400,3,Classic
55981,20170511,BOM,DEL,20170618,605,1,Deal
55982,20170420,DEL,MAA,20170618,2055,1,Deal
55983,20170615,BLR,BOM,20170618,1615,1,Classic
55984,20170618,BOM,CCU,20170618,1255,1,Flex
55985,20170615,DEL,BLR,20170618,1835,2,Flex
55986,20170615,BOM,BLR,20170618,2130,1,Saver
55987,20170615,BOM,DEL,20170618,700,1,Classic
55988,20170526,HYD,BOM,20170618,1940,1,Saver
55989,20170602,DEL,BOM,20170618,2050,1,Saver
55990,20170605,DEL,BOM,20170618,1500,1,Saver
55991,20170605,BOM,CCU,20170618,2035,1,Saver
55992,20170613,BOM,MAA,20170618,1915,1,Classic
55993,20170613,DEL,BLR,20170618,2140,1,Classic
55994,20170523,BOM,BLR,20170618,1330,1,Deal
55995,20170504,DEL,BLR,20170618,750,3,Deal
55996,20170412,DEL,BOM,20170618,1915,1,Deal
55997,20170531,DEL,CCU,20170618,1050,1,Classic
55998,20170602,CCU,BOM,20170618,1845,1,Deal
55999,20170524,BOM,CCU,20170618,1905,1,Deal
56000,20170615,HYD,BOM,20170618,1505,1,Classic
56001,20170526,BLR,BOM,20170618,800,1,Deal
56002,20170602,BLR,BOM,20170618,1615,1,Saver
56003,20170602,BOM,CCU,20170618,815,2,Deal
56004,20170610,BOM,DEL,20170618,900,1,Saver
56005,20170617,CCU,BOM,20170618,1145,2,Classic
56006,20170617,DEL,BOM,20170618,1945,1,Classic
56007,20170501,BLR,DEL,20170618,700,2,Saver
56008,20170613,DEL,BOM,20170618,1745,1,Classic
56009,20170618,DEL,MAA,20170618,1115,3,Deal
56010,20170614,BLR,BOM,20170618,2150,1,Saver
56011,20170615,DEL,BOM,20170618,2245,1,Classic
56012,20170519,DEL,BOM,20170618,945,4,Deal
56013,20170506,BLR,BOM,20170618,545,1,Deal
56014,20170527,BOM,DEL,20170618,730,2,Deal
56015,20170521,BOM,DEL,20170618,1800,1,Deal
56016,20170516,BOM,DEL,20170618,900,2,Deal
56017,20170509,BLR,BOM,20170618,1615,3,Deal
56018,20170613,BOM,CCU,20170618,1905,1,Classic
56019,20170202,BOM,BLR,20170618,1550,3,Deal
56020,20170607,MAA,DEL,20170618,1820,1,Classic
56021,20170614,CCU,BOM,20170618,1145,1,Classic
56022,20170524,BOM,DEL,20170618,605,1,Deal
56023,20170524,BOM,DEL,20170618,800,2,Deal
56024,20170601,MAA,BOM,20170618,1805,1,Saver
56025,20170519,MAA,DEL,20170618,1820,1,Deal
56026,20170602,BOM,DEL,20170618,955,1,Saver
56027,20170616,BLR,DEL,20170618,700,1,Flex
56028,20170610,MAA,BOM,20170618,1545,2,Saver
56029,20170610,CCU,BOM,20170618,145,1,Saver
56030,20170618,BOM,BLR,20170618,1330,1,Classic
56031,20170618,BOM,CCU,20170618,2035,1,Classic
56032,20170508,BOM,DEL,20170618,730,1,Deal
56033,20170605,BOM,DEL,20170618,1700,1,Saver
56034,20170612,BLR,BOM,20170618,1615,1,Classic
56035,20170524,BLR,BOM,20170618,2150,1,Deal
56036,20170531,BOM,DEL,20170618,1700,1,Saver
56037,20170602,BOM,CCU,20170618,605,1,Deal
56038,20170614,DEL,MAA,20170618,850,1,Classic
56039,20170608,BOM,MAA,20170618,1915,1,Saver
56040,20170616,BOM,DEL,20170618,1800,1,Classic
56041,20170617,DEL,BOM,20170618,2245,1,Classic
56042,20170617,BLR,BOM,20170618,1815,1,Classic
56043,20170530,DEL,MAA,20170618,1115,1,Deal
56044,20170602,BOM,DEL,20170618,1915,2,Deal
56045,20170612,BOM,BLR,20170618,1455,1,Classic
56046,20170612,MAA,BOM,20170618,1920,1,Classic
56047,20170612,DEL,BOM,20170618,800,1,Classic
56048,20170504,DEL,BLR,20170618,750,1,Deal
56049,20170319,BOM,BLR,20170618,1550,1,Deal
56050,20170329,DEL,BLR,20170618,2045,1,Deal
56051,20170614,CCU,BOM,20170618,1845,1,Classic
56052,20170525,BOM,DEL,20170618,1300,1,Saver
56053,20170608,BOM,DEL,20170618,1700,2,Classic
56054,20170615,DEL,BLR,20170618,750,1,Flex
56055,20170609,CCU,BOM,20170618,2120,1,Saver
56056,20170617,BOM,BLR,20170618,1330,1,Classic
56057,20170603,CCU,BOM,20170618,925,1,Deal
56058,20170602,BOM,BLR,20170618,2020,1,Deal
56059,20170527,DEL,BOM,20170618,800,1,Deal
56060,20170604,DEL,BOM,20170618,2245,1,Classic
56061,20170604,BOM,BLR,20170618,1800,1,Saver
56062,20170529,GOI,BOM,20170618,705,2,Deal
56063,20170523,HYD,BOM,20170618,2130,1,Deal
56064,20170606,BOM,MAA,20170618,1805,1,Saver
56065,20170613,MAA,DEL,20170618,1030,1,Classic
56066,20170320,DEL,BOM,20170618,1400,5,Deal
56067,20170310,DEL,BLR,20170618,2045,1,Deal
56068,20170607,BOM,BLR,20170618,840,1,Saver
56069,20170614,MAA,BOM,20170618,1805,1,Classic
56070,20170614,BOM,DEL,20170618,1700,1,Saver
56071,20170525,BOM,CCU,20170618,1750,1,Saver
56072,20170601,BOM,DEL,20170618,1800,4,Saver
56073,20170615,BLR,BOM,20170618,2150,1,Classic
56074,20170615,CCU,BOM,20170618,1405,1,Classic
56075,20170615,DEL,BLR,20170618,750,1,Flex
56076,20170616,DEL,BLR,20170618,750,1,Flex
56077,20170616,HYD,BOM,20170618,1220,2,Classic
56078,20170513,BLR,BOM,20170618,545,1,Deal
56079,20170507,BLR,DEL,20170618,700,1,Saver
56080,20170530,DEL,BLR,20170618,1835,1,Saver
56081,20170425,BLR,DEL,20170618,1745,2,Saver
56082,20170523,BOM,DEL,20170618,1500,1,Deal
56083,20170510,MAA,DEL,20170618,1340,1,Deal
56084,20170524,CCU,BOM,20170618,1145,1,Saver
56085,20170420,BLR,DEL,20170618,700,1,Saver
56086,20170615,DEL,BOM,20170618,2150,1,Classic
56087,20170530,BLR,DEL,20170618,1515,2,Saver
56088,20170610,MAA,BOM,20170618,1805,1,Classic
56089,20170617,DEL,BOM,20170618,2245,1,Classic
56090,20170531,BLR,DEL,20170618,1515,1,Saver
56091,20170515,DEL,BLR,20170618,1450,1,Classic
56092,20170613,BLR,BOM,20170618,1615,1,Classic
56093,20170523,DEL,MAA,20170618,1600,1,Saver
56094,20170320,BOM,MAA,20170618,705,1,Deal
56095,20170510,GOI,BOM,20170618,430,1,Deal
56096,20170614,DEL,BOM,20170618,2150,1,Classic
56097,20170518,DEL,BOM,20170618,1400,2,Deal
56098,20170601,CCU,BOM,20170618,1610,1,Saver
56099,20170615,BLR,BOM,20170618,800,2,Classic
56100,20170615,DEL,BOM,20170618,1630,1,Classic
56101,20170519,BOM,DEL,20170618,2055,1,Deal
56102,20170616,DEL,BOM,20170618,1240,1,Classic
56103,20170616,BOM,DEL,20170618,1700,2,Classic
56104,20170609,DEL,BLR,20170618,1450,1,Classic
56105,20170616,HYD,BOM,20170618,1220,2,Classic
56106,20170409,BOM,MAA,20170618,1055,4,Deal
56107,20170521,BOM,DEL,20170618,730,1,Deal
56108,20170515,BLR,DEL,20170618,1945,6,Saver
56109,20170605,DEL,CCU,20170618,730,2,Classic
56110,20161231,BOM,CCU,20170618,1255,1,Deal
56111,20170607,BOM,DEL,20170618,1915,1,Saver
56112,20170615,DEL,BOM,20170618,1135,4,Classic
56113,20170609,DEL,BOM,20170618,1630,1,Saver
56114,20170602,BOM,DEL,20170618,955,2,Saver
56115,20170609,DEL,BLR,20170618,1835,1,Classic
56116,20170616,DEL,BOM,20170618,1240,3,Classic
56117,20170617,MAA,BOM,20170618,1545,1,Classic
56118,20170603,BOM,CCU,20170618,1255,1,Classic
56119,20170521,DEL,BOM,20170618,1135,2,Deal
56120,20170522,CCU,BOM,20170618,1405,1,Saver
56121,20170501,CCU,BOM,20170618,925,1,Deal
56122,20170501,BOM,BLR,20170618,840,2,Deal
56123,20170516,BOM,CCU,20170618,705,1,Deal
56124,20170606,BOM,CCU,20170618,1255,3,Classic
56125,20170523,CCU,BOM,20170618,1145,1,Saver
56126,20170615,BOM,MAA,20170618,835,1,Classic
56127,20170512,BOM,DEL,20170618,1800,1,Deal
56128,20170414,DEL,BOM,20170618,1240,2,Deal
56129,20170616,BOM,DEL,20170618,1915,1,Classic
56130,20170617,BOM,CCU,20170618,605,1,Classic
56131,20170528,HYD,BOM,20170618,915,1,Deal
56132,20170618,CCU,BOM,20170618,2120,1,Saver
56133,20170523,MAA,BOM,20170618,1310,2,Deal
56134,20170322,MAA,DEL,20170618,1930,4,Deal
56135,20170323,DEL,BLR,20170618,2045,2,Deal
56136,20170510,GOI,BOM,20170618,430,2,Deal
56137,20170607,CCU,BOM,20170618,1405,1,Saver
56138,20170616,BOM,DEL,20170618,700,1,Classic
56139,20170618,MAA,DEL,20170618,1820,1,Classic
56140,20170618,BOM,CCU,20170618,1905,1,Classic
56141,20170428,DEL,CCU,20170618,730,1,Deal
56142,20170602,BOM,CCU,20170618,1750,2,Classic
56143,20170527,BOM,CCU,20170618,1750,1,Saver
56144,20170603,MAA,BOM,20170618,1545,1,Saver
56145,20170521,BOM,DEL,20170618,1800,1,Deal
56146,20170515,BOM,DEL,20170618,1300,1,Saver
56147,20170618,HYD,BOM,20170618,2130,1,Deal
56148,20170613,BOM,BLR,20170618,1550,1,Classic
56149,20170524,DEL,BLR,20170618,2045,1,Classic
56150,20170614,BOM,BLR,20170618,1330,1,Saver
56151,20170530,DEL,MAA,20170618,850,4,Deal
56152,20170602,BOM,CCU,20170618,605,1,Deal
56153,20170615,DEL,CCU,20170618,1745,1,Flex
56154,20170615,DEL,CCU,20170618,730,2,Flex
56155,20170608,DEL,BOM,20170618,800,1,Saver
56156,20170615,BOM,DEL,20170618,1300,1,Classic
56157,20170617,BOM,DEL,20170618,1800,1,Classic
56158,20170520,DEL,BLR,20170618,750,2,Saver
56159,20170506,DEL,BOM,20170618,1135,1,Deal
56160,20170617,CCU,BOM,20170618,620,3,Classic
56161,20170617,DEL,BOM,20170618,1915,1,Classic
56162,20170604,BOM,BLR,20170618,1330,1,Saver
56163,20170618,BOM,DEL,20170618,1500,1,Classic
56164,20170618,BLR,BOM,20170618,1615,1,Deal
56165,20170612,MAA,DEL,20170618,1030,1,Classic
56166,20170612,BOM,MAA,20170618,1525,1,Flex
56167,20170613,DEL,BLR,20170618,1625,1,Classic
56168,20170516,BOM,DEL,20170618,1700,4,Deal
56169,20170613,BOM,MAA,20170618,1335,1,Classic
56170,20170510,MAA,DEL,20170618,1340,1,Deal
56171,20170614,BOM,MAA,20170618,305,5,Classic
56172,20170525,GOI,BOM,20170618,1835,3,Classic
56173,20170601,BOM,BLR,20170618,1330,1,Saver
56174,20170615,HYD,BOM,20170618,1505,1,Classic
56175,20170615,BOM,DEL,20170618,2055,1,Classic
56176,20170615,MAA,BOM,20170618,1545,1,Classic
56177,20170602,MAA,BOM,20170618,1310,1,Saver
56178,20170526,MAA,BOM,20170618,1545,1,Deal
56179,20170526,BLR,DEL,20170618,1745,1,Classic
56180,20170616,CCU,BOM,20170618,1405,1,Classic
56181,20170520,MAA,DEL,20170618,1030,1,Saver
56182,20170531,DEL,CCU,20170618,1745,2,Saver
56183,20170529,MAA,BOM,20170618,545,1,Deal
56184,20170612,BOM,BLR,20170618,1455,1,Classic
56185,20170530,DEL,CCU,20170618,1745,1,Saver
56186,20170613,MAA,BOM,20170618,1805,1,Classic
56187,20170509,CCU,BOM,20170618,2120,1,Deal
56188,20170613,BOM,DEL,20170618,1105,1,Classic
56189,20170524,BOM,BLR,20170618,1840,1,Deal
56190,20170525,HYD,BOM,20170618,1940,5,Deal
56191,20170525,BOM,BLR,20170618,1330,1,Deal
56192,20170615,CCU,BOM,20170618,925,1,Classic
56193,20170608,BOM,MAA,20170618,1915,1,Saver
56194,20170616,BLR,DEL,20170618,920,2,Flex
56195,20170618,GOI,BOM,20170618,705,2,Deal
56196,20170529,BOM,DEL,20170618,1300,2,Saver
56197,20170530,BOM,CCU,20170618,1905,1,Saver
56198,20170510,HYD,BOM,20170618,1505,1,Deal
56199,20170525,BOM,BLR,20170618,1330,2,Deal
56200,20170615,BOM,BLR,20170618,2130,1,Classic
56201,20170526,BOM,DEL,20170618,730,1,Deal
56202,20170519,BOM,BLR,20170618,1840,2,Deal
56203,20170609,HYD,BOM,20170618,1830,1,Saver
56204,20170616,BOM,DEL,20170618,1800,1,Classic
56205,20170616,HYD,BOM,20170618,1220,1,Classic
56206,20170616,DEL,BOM,20170618,1630,1,Classic
56207,20170616,DEL,BOM,20170618,1240,1,Classic
56208,20170520,BOM,MAA,20170618,705,1,Deal
56209,20170617,CCU,BOM,20170618,1610,1,Classic
56210,20170617,DEL,BOM,20170618,1915,1,Classic
56211,20170617,BOM,BLR,20170618,1550,1,Classic
56212,20170529,DEL,MAA,20170618,1600,1,Saver
56213,20170605,BLR,BOM,20170618,855,1,Saver
56214,20170612,DEL,CCU,20170618,730,2,Classic
56215,20170529,BOM,DEL,20170618,605,1,Deal
56216,20170612,BOM,CCU,20170618,1905,4,Classic
56217,20170509,DEL,BLR,20170618,750,1,Deal
56218,20170530,DEL,BLR,20170618,1835,1,Deal
56219,20170614,BOM,MAA,20170618,1055,1,Classic
56220,20170614,BOM,MAA,20170618,1805,1,Classic
56221,20170614,DEL,MAA,20170618,2055,1,Classic
56222,20170614,DEL,CCU,20170618,1050,1,Classic
56223,20170525,GOI,BOM,20170618,1435,1,Classic
56224,20170615,BLR,DEL,20170618,1515,1,Flex
56225,20170601,BOM,MAA,20170618,1915,1,Saver
56226,20170525,HYD,BOM,20170618,2130,2,Deal
56227,20170609,BOM,MAA,20170618,835,1,Saver
56228,20170609,MAA,BOM,20170618,2045,1,Saver
56229,20170520,BOM,DEL,20170618,2055,1,Deal
56230,20170603,BOM,MAA,20170618,1335,1,Saver
56231,20170618,MAA,BOM,20170618,1545,1,Classic
56232,20170529,CCU,BOM,20170618,145,1,Deal
56233,20170606,BOM,CCU,20170618,605,1,Saver
56234,20170606,BOM,MAA,20170618,1805,1,Saver
56235,20170217,DEL,BOM,20170618,945,4,Deal
56236,20170327,MAA,BOM,20170618,1805,6,Deal
56237,20170614,DEL,BOM,20170618,800,1,Classic
56238,20170519,DEL,BLR,20170618,2140,1,Saver
56239,20170530,DEL,CCU,20170618,1745,2,Deal
56240,20170429,CCU,BOM,20170618,1145,2,Deal
56241,20170617,MAA,BOM,20170618,1120,1,Classic
56242,20170529,BOM,DEL,20170618,900,1,Deal
56243,20170530,MAA,BOM,20170618,1310,1,Saver
56244,20170614,DEL,BOM,20170618,1630,1,Classic
56245,20170601,BOM,DEL,20170618,1700,1,Saver
56246,20170602,BOM,DEL,20170618,1915,1,Saver
56247,20170608,BOM,BLR,20170618,1550,1,Saver
56248,20170615,CCU,BOM,20170618,1405,1,Classic
56249,20170520,BOM,DEL,20170618,730,2,Deal
56250,20170618,BOM,DEL,20170618,1500,1,Classic
56251,20170515,DEL,BLR,20170618,2140,1,Saver
56252,20170613,BOM,DEL,20170618,1300,1,Classic
56253,20170606,BLR,BOM,20170618,1615,2,Saver
56254,20170420,HYD,BOM,20170618,1940,1,Deal
56255,20170330,DEL,CCU,20170618,1050,1,Deal
56256,20170531,BOM,CCU,20170618,1750,1,Classic
56257,20170517,DEL,CCU,20170618,730,1,Deal
56258,20170602,BOM,CCU,20170618,605,1,Deal
56259,20170525,DEL,BOM,20170618,1915,1,Deal
56260,20170615,BOM,DEL,20170618,1300,2,Classic
56261,20170603,MAA,DEL,20170618,1030,1,Classic
56262,20170617,BOM,MAA,20170618,1055,1,Classic
56263,20170617,BLR,BOM,20170618,2150,1,Classic
56264,20170530,DEL,MAA,20170618,1115,1,Deal
56265,20170618,BLR,BOM,20170618,2150,2,Classic
56266,20170424,DEL,CCU,20170618,1050,1,Deal
56267,20170530,DEL,MAA,20170618,850,3,Deal
56268,20170523,BOM,DEL,20170618,1800,2,Deal
56269,20170613,MAA,DEL,20170618,1030,1,Flex
56270,20170517,BOM,BLR,20170618,2130,1,Deal
56271,20170517,BOM,DEL,20170618,1700,1,Deal
56272,20170504,MAA,DEL,20170618,1930,2,Deal
56273,20170615,BOM,BLR,20170618,2020,1,Classic
56274,20170608,BOM,BLR,20170618,1455,1,Saver
56275,20170616,DEL,CCU,20170618,730,2,Flex
56276,20170616,DEL,BOM,20170618,2150,1,Classic
56277,20170504,DEL,BOM,20170618,2050,1,Deal
56278,20170617,BLR,DEL,20170618,555,1,Flex
56279,20170617,HYD,BOM,20170618,1505,1,Flex
56280,20170617,BOM,DEL,20170618,1500,1,Classic
56281,20170521,DEL,BLR,20170618,2140,1,Saver
56282,20170606,BOM,DEL,20170618,1915,2,Deal
56283,20170501,DEL,BLR,20170618,2140,1,Deal
56284,20170602,BOM,DEL,20170618,1915,1,Deal
56285,20170530,CCU,BOM,20170618,145,1,Saver
56286,20170530,CCU,BOM,20170618,2120,1,Saver
56287,20170524,DEL,MAA,20170618,1600,3,Saver
56288,20170504,BLR,BOM,20170618,1615,2,Deal
56289,20170616,BOM,DEL,20170618,1300,1,Classic
56290,20170602,DEL,CCU,20170618,730,1,Classic
56291,20170617,DEL,BOM,20170618,1630,1,Classic
56292,20170617,CCU,BOM,20170618,925,1,Classic
56293,20170416,MAA,DEL,20170618,1340,6,Deal
56294,20170514,DEL,CCU,20170618,230,2,Deal
56295,20170618,DEL,BOM,20170618,2050,1,Classic
56296,20170501,DEL,CCU,20170618,730,1,Deal
56297,20170612,DEL,BOM,20170618,2245,1,Saver
56298,20170529,GOI,BOM,20170618,705,2,Deal
56299,20170605,BOM,MAA,20170618,1805,1,Saver
56300,20170523,BOM,CCU,20170618,1905,1,Deal
56301,20170324,DEL,MAA,20170618,1600,2,Deal
56302,20170504,DEL,BLR,20170618,750,1,Saver
56303,20170524,CCU,BOM,20170618,145,1,Deal
56304,20170518,MAA,DEL,20170618,1820,1,Deal
56305,20170518,HYD,BOM,20170618,1940,1,Deal
